target_id,pair_id,family,gene_name,uniprot_id,pdb_id,pdb_chain,af2_pdb,experimental_pdb,state,state_label,substrate,substrate_class,ligand_ccd,ligand_sdf,reference_ligand_sdf,has_tonb,tonb_chain,resolution,method,region_annotation_json,split,notes,task_type,evidence_level,label_weight,source_db,source_query,rcsb_polymer_entity_id,sequence_length,reference_coverage,mutation_count,deletion_count,split_group_id,af_version,download_status
btub_a0aaj1d2b8,btub_a0aaj1d2b8_afdb_v6,btub,btub,A0AAJ1D2B8,,,raw_af2/AF-A0AAJ1D2B8-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,618,,,,A0AAJ1D2B8,6,afdb:downloaded
btub_a0aaj1jrk7,btub_a0aaj1jrk7_afdb_v6,btub,btub,A0AAJ1JRK7,,,raw_af2/AF-A0AAJ1JRK7-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,618,,,,A0AAJ1JRK7,6,afdb:downloaded
btub_a0aaj4ti45,btub_a0aaj4ti45_afdb_v6,btub,btub,A0AAJ4TI45,,,raw_af2/AF-A0AAJ4TI45-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,623,,,,A0AAJ4TI45,6,afdb:downloaded
btub_a0aan0kd71,btub_a0aan0kd71_afdb_v6,btub,btub,A0AAN0KD71,,,raw_af2/AF-A0AAN0KD71-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,625,,,,A0AAN0KD71,6,afdb:downloaded
btub_a0aan1y9z3,btub_a0aan1y9z3_afdb_v6,btub,btub,A0AAN1Y9Z3,,,raw_af2/AF-A0AAN1Y9Z3-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,612,,,,A0AAN1Y9Z3,6,afdb:downloaded
btub_a0aan3yvr7,btub_a0aan3yvr7_afdb_v6,btub,btub,A0AAN3YVR7,,,raw_af2/AF-A0AAN3YVR7-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,617,,,,A0AAN3YVR7,6,afdb:downloaded
btub_a0aan4cnk6,btub_a0aan4cnk6_afdb_v6,btub,btub,A0AAN4CNK6,,,raw_af2/AF-A0AAN4CNK6-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AAN4CNK6,6,afdb:downloaded
btub_a0aan6avv2,btub_a0aan6avv2_afdb_v6,btub,btub,A0AAN6AVV2,,,raw_af2/AF-A0AAN6AVV2-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,616,,,,A0AAN6AVV2,6,afdb:downloaded
btub_a0aap1mfh4,btub_a0aap1mfh4_afdb_v6,btub,btub,A0AAP1MFH4,,,raw_af2/AF-A0AAP1MFH4-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,625,,,,A0AAP1MFH4,6,afdb:downloaded
btub_a0aap8phz8,btub_a0aap8phz8_afdb_v6,btub,btub,A0AAP8PHZ8,,,raw_af2/AF-A0AAP8PHZ8-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,625,,,,A0AAP8PHZ8,6,afdb:downloaded
btub_a0aap9kqz3,btub_a0aap9kqz3_afdb_v6,btub,btub,A0AAP9KQZ3,,,raw_af2/AF-A0AAP9KQZ3-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,624,,,,A0AAP9KQZ3,6,afdb:downloaded
btub_a0aap9qws6,btub_a0aap9qws6_afdb_v6,btub,btub,A0AAP9QWS6,,,raw_af2/AF-A0AAP9QWS6-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,615,,,,A0AAP9QWS6,6,afdb:downloaded
btub_a0aat9mre4,btub_a0aat9mre4_afdb_v6,btub,btub,A0AAT9MRE4,,,raw_af2/AF-A0AAT9MRE4-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AAT9MRE4,6,afdb:downloaded
btub_a0aat9n3c9,btub_a0aat9n3c9_afdb_v6,btub,btub,A0AAT9N3C9,,,raw_af2/AF-A0AAT9N3C9-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AAT9N3C9,6,afdb:downloaded
btub_a0aau7qa14,btub_a0aau7qa14_afdb_v6,btub,btub,A0AAU7QA14,,,raw_af2/AF-A0AAU7QA14-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,626,,,,A0AAU7QA14,6,afdb:downloaded
btub_a0aav3h380,btub_a0aav3h380_afdb_v6,btub,btub,A0AAV3H380,,,raw_af2/AF-A0AAV3H380-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AAV3H380,6,afdb:downloaded
btub_a0aaw3h9s5,btub_a0aaw3h9s5_afdb_v6,btub,btub,A0AAW3H9S5,,,raw_af2/AF-A0AAW3H9S5-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,617,,,,A0AAW3H9S5,6,afdb:downloaded
btub_a0aaw4p096,btub_a0aaw4p096_afdb_v6,btub,btub,A0AAW4P096,,,raw_af2/AF-A0AAW4P096-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,634,,,,A0AAW4P096,6,afdb:downloaded
btub_a0aaw6scf0,btub_a0aaw6scf0_afdb_v6,btub,btub,A0AAW6SCF0,,,raw_af2/AF-A0AAW6SCF0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,617,,,,A0AAW6SCF0,6,afdb:downloaded
btub_a0aaw6x615,btub_a0aaw6x615_afdb_v6,btub,btub,A0AAW6X615,,,raw_af2/AF-A0AAW6X615-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,625,,,,A0AAW6X615,6,afdb:downloaded
btub_a0aaw7cle2,btub_a0aaw7cle2_afdb_v6,btub,btub,A0AAW7CLE2,,,raw_af2/AF-A0AAW7CLE2-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,618,,,,A0AAW7CLE2,6,afdb:downloaded
btub_a0aaw7ka09,btub_a0aaw7ka09_afdb_v6,btub,btub,A0AAW7KA09,,,raw_af2/AF-A0AAW7KA09-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,627,,,,A0AAW7KA09,6,afdb:downloaded
btub_a0aaw9x1r2,btub_a0aaw9x1r2_afdb_v6,btub,btub,A0AAW9X1R2,,,raw_af2/AF-A0AAW9X1R2-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,627,,,,A0AAW9X1R2,6,afdb:downloaded
btub_a0aax2hxa7,btub_a0aax2hxa7_afdb_v6,btub,btub,A0AAX2HXA7,,,raw_af2/AF-A0AAX2HXA7-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,631,,,,A0AAX2HXA7,6,afdb:downloaded
btub_a0aax3mnt5,btub_a0aax3mnt5_afdb_v6,btub,btub,A0AAX3MNT5,,,raw_af2/AF-A0AAX3MNT5-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AAX3MNT5,6,afdb:downloaded
btub_a0ab33i1f9,btub_a0ab33i1f9_afdb_v6,btub,btub,A0AB33I1F9,,,raw_af2/AF-A0AB33I1F9-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AB33I1F9,6,afdb:downloaded
btub_a0ab33sk27,btub_a0ab33sk27_afdb_v6,btub,btub,A0AB33SK27,,,raw_af2/AF-A0AB33SK27-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0AB33SK27,6,afdb:downloaded
btub_a0ab37vhe4,btub_a0ab37vhe4_afdb_v6,btub,btub,A0AB37VHE4,,,raw_af2/AF-A0AB37VHE4-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,612,,,,A0AB37VHE4,6,afdb:downloaded
btub_a0ab38nyt0,btub_a0ab38nyt0_afdb_v6,btub,btub,A0AB38NYT0,,,raw_af2/AF-A0AB38NYT0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,615,,,,A0AB38NYT0,6,afdb:downloaded
btub_a0ab39ih84,btub_a0ab39ih84_afdb_v6,btub,btub,A0AB39IH84,,,raw_af2/AF-A0AB39IH84-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,622,,,,A0AB39IH84,6,afdb:downloaded
btub_a0ab74qsy6,btub_a0ab74qsy6_afdb_v6,btub,btub,A0AB74QSY6,,,raw_af2/AF-A0AB74QSY6-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,612,,,,A0AB74QSY6,6,afdb:downloaded
btub_a0abc9ipv7,btub_a0abc9ipv7_afdb_v6,btub,btub,A0ABC9IPV7,,,raw_af2/AF-A0ABC9IPV7-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,625,,,,A0ABC9IPV7,6,afdb:downloaded
btub_a0abd5ip34,btub_a0abd5ip34_afdb_v6,btub,btub,A0ABD5IP34,,,raw_af2/AF-A0ABD5IP34-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,622,,,,A0ABD5IP34,6,afdb:downloaded
btub_a6tgf0,btub_a6tgf0_afdb_v6,btub,btub,A6TGF0,,,raw_af2/AF-A6TGF0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,618,,,,A6TGF0,6,afdb:downloaded
btub_a8gl73,btub_a8gl73_afdb_v6,btub,btub,A8GL73,,,raw_af2/AF-A8GL73-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,623,,,,A8GL73,6,afdb:downloaded
btub_c0q482,btub_c0q482_afdb_v6,btub,btub,C0Q482,,,raw_af2/AF-C0Q482-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,C0Q482,6,afdb:downloaded
btub_d3vh81,btub_d3vh81_afdb_v6,btub,btub,D3VH81,,,raw_af2/AF-D3VH81-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,D3VH81,6,afdb:downloaded
btub_d4gdv9,btub_d4gdv9_afdb_v6,btub,btub,D4GDV9,,,raw_af2/AF-D4GDV9-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,618,,,,D4GDV9,6,afdb:downloaded
btub_h5v466,btub_h5v466_afdb_v6,btub,btub,H5V466,,,raw_af2/AF-H5V466-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,613,,,,H5V466,6,afdb:downloaded
btub_j7qj63,btub_j7qj63_afdb_v6,btub,btub,J7QJ63,,,raw_af2/AF-J7QJ63-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,J7QJ63,6,afdb:downloaded
btub_s1p3s2,btub_s1p3s2_afdb_v6,btub,btub,S1P3S2,,,raw_af2/AF-S1P3S2-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,S1P3S2,6,afdb:downloaded
btub_w1j2t0,btub_w1j2t0_afdb_v6,btub,btub,W1J2T0,,,raw_af2/AF-W1J2T0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,604,,,,W1J2T0,6,afdb:downloaded
btub_a0a077qf17,btub_a0a077qf17_afdb_v6,btub,btub,A0A077QF17,,,raw_af2/AF-A0A077QF17-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,616,,,,A0A077QF17,6,afdb:downloaded
btub_a0a0a8vnm3,btub_a0a0a8vnm3_afdb_v6,btub,btub,A0A0A8VNM3,,,raw_af2/AF-A0A0A8VNM3-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,622,,,,A0A0A8VNM3,6,afdb:downloaded
btub_a0a0b6xeh9,btub_a0a0b6xeh9_afdb_v6,btub,btub,A0A0B6XEH9,,,raw_af2/AF-A0A0B6XEH9-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,616,,,,A0A0B6XEH9,6,afdb:downloaded
btub_a0a0i2wn25,btub_a0a0i2wn25_afdb_v6,btub,btub,A0A0I2WN25,,,raw_af2/AF-A0A0I2WN25-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0A0I2WN25,6,afdb:downloaded
btub_a0a0j5fwz2,btub_a0a0j5fwz2_afdb_v6,btub,btub,A0A0J5FWZ2,,,raw_af2/AF-A0A0J5FWZ2-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,604,,,,A0A0J5FWZ2,6,afdb:downloaded
btub_a0a0j5lsr4,btub_a0a0j5lsr4_afdb_v6,btub,btub,A0A0J5LSR4,,,raw_af2/AF-A0A0J5LSR4-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,619,,,,A0A0J5LSR4,6,afdb:downloaded
btub_a0a0t9mpp1,btub_a0a0t9mpp1_afdb_v6,btub,btub,A0A0T9MPP1,,,raw_af2/AF-A0A0T9MPP1-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,627,,,,A0A0T9MPP1,6,afdb:downloaded
btub_a0a0t9py17,btub_a0a0t9py17_afdb_v6,btub,btub,A0A0T9PY17,,,raw_af2/AF-A0A0T9PY17-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,632,,,,A0A0T9PY17,6,afdb:downloaded
btub_a0a0t9ra27,btub_a0a0t9ra27_afdb_v6,btub,btub,A0A0T9RA27,,,raw_af2/AF-A0A0T9RA27-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,631,,,,A0A0T9RA27,6,afdb:downloaded
btub_a0a0w4y5n7,btub_a0a0w4y5n7_afdb_v6,btub,btub,A0A0W4Y5N7,,,raw_af2/AF-A0A0W4Y5N7-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0A0W4Y5N7,6,afdb:downloaded
btub_a0a1c6yz40,btub_a0a1c6yz40_afdb_v6,btub,btub,A0A1C6YZ40,,,raw_af2/AF-A0A1C6YZ40-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,634,,,,A0A1C6YZ40,6,afdb:downloaded
btub_a0a1m0skc9,btub_a0a1m0skc9_afdb_v6,btub,btub,A0A1M0SKC9,,,raw_af2/AF-A0A1M0SKC9-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,612,,,,A0A1M0SKC9,6,afdb:downloaded
btub_a0a1q5tnv3,btub_a0a1q5tnv3_afdb_v6,btub,btub,A0A1Q5TNV3,,,raw_af2/AF-A0A1Q5TNV3-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,612,,,,A0A1Q5TNV3,6,afdb:downloaded
btub_a0a2a2m8f6,btub_a0a2a2m8f6_afdb_v6,btub,btub,A0A2A2M8F6,,,raw_af2/AF-A0A2A2M8F6-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,634,,,,A0A2A2M8F6,6,afdb:downloaded
btub_a0a2a6d6t1,btub_a0a2a6d6t1_afdb_v6,btub,btub,A0A2A6D6T1,,,raw_af2/AF-A0A2A6D6T1-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A0A2A6D6T1,6,afdb:downloaded
btub_a0a2d0iuy9,btub_a0a2d0iuy9_afdb_v6,btub,btub,A0A2D0IUY9,,,raw_af2/AF-A0A2D0IUY9-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,612,,,,A0A2D0IUY9,6,afdb:downloaded
btub_a0a2d0iwx1,btub_a0a2d0iwx1_afdb_v6,btub,btub,A0A2D0IWX1,,,raw_af2/AF-A0A2D0IWX1-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,604,,,,A0A2D0IWX1,6,afdb:downloaded
